zone_id,day,tank_level_pct,tank_level_trend_7d,avg_daily_consumption_l,consumption_trend_7d,rainfall_forecast_mm_7d,days_of_supply_left,stress_score,severity
zone_5,0,65.5,0.0,1404.8,0.0,6.45,99.0,31.53,low
zone_5,1,61.31,0.0,1406.7,0.0,0.0,99.0,22.69,low
zone_5,2,57.65,0.0,1246.5,0.0,18.91,99.0,14.87,low
zone_5,3,55.29,0.0,1342.1,0.0,3.42,99.0,26.68,low
zone_5,4,52.07,0.0,1458.7,0.0,0.0,99.0,21.53,low
zone_5,5,44.63,0.0,2317.8,0.0,11.11,99.0,30.82,low
zone_5,6,40.96,0.0,1399.4,0.0,0.0,99.0,29.32,low
zone_5,7,37.66,-3.9771428571428578,1483.6,5.609339407744872,8.2,9.469109195402297,39.19,low
zone_5,8,34.56,-3.8214285714285716,1309.8,-6.888462358711885,0.0,9.043738317757008,49.04,medium
zone_5,9,32.96,-3.5271428571428567,1450.8,16.3898916967509,9.74,9.34467395706764,44.67,medium
zone_5,10,28.36,-3.847142857142857,1335.4,-0.49921764399074725,6.48,7.371704418863722,48.57,medium
zone_5,11,23.88,-4.027142857142858,1505.1,3.180914512922456,6.16,5.929762327066335,49.05,medium
zone_5,12,19.57,-3.5800000000000005,1336.9,-42.32030373630167,0.0,5.466480446927374,46.97,medium
zone_5,13,14.67,-3.755714285714286,1461.8,4.459053880234376,11.46,3.906047926968429,52.73,medium
zone_5,14,10.49,-3.881428571428571,1494.4,0.7279590186034094,0.96,2.7026131762973877,58.35,medium
zone_5,15,5.17,-4.198571428571428,1673.1,27.737059092991295,17.3,1.2313712146988771,56.4,medium
zone_5,16,0.42,-4.648571428571429,1833.3,26.364764267990076,0.67,0.09035033804548248,67.12,medium
zone_5,17,0.0,-4.051428571428572,2152.9,61.217612700314504,11.4,0.0,64.31,medium
zone_5,18,0.0,-3.4114285714285715,1600.3,6.325161118862538,20.08,0.0,55.95,medium
zone_5,19,0.0,-2.795714285714286,1276.3,-4.532874560550537,13.87,0.0,54.93,medium
zone_5,20,0.0,-2.0957142857142856,1395.2,-4.556026816253928,16.51,0.0,52.41,medium
zone_5,21,0.0,-1.4985714285714287,1270.8,-14.962526766595296,2.52,0.0,47.04,medium
zone_5,22,0.0,-0.7385714285714285,1545.6,-7.620584543661467,7.55,0.0,49.18,medium
zone_5,23,0.0,-0.06,1400.8,-23.591338024327715,9.32,0.0,48.52,medium
zone_5,24,0.0,0.0,1726.3,-19.81513307631567,4.6,99.0,46.38,medium
zone_5,25,0.0,0.0,1450.3,-9.373242517028057,12.48,99.0,48.45,medium
zone_5,26,0.0,0.0,1138.0,-10.836010342395985,14.05,99.0,47.0,medium
zone_5,27,0.0,0.0,1486.0,6.508027522935776,16.73,99.0,50.08,medium
zone_5,28,0.0,0.0,1402.5,10.36355051935789,19.58,99.0,49.52,medium
zone_5,29,0.0,0.0,1313.2,-15.036231884057964,15.97,99.0,47.35,medium
zone_5,30,0.0,0.0,1476.5,5.404054825813824,11.06,99.0,42.13,medium
zone_5,31,0.0,0.0,1391.4,-19.399872559809992,15.94,99.0,53.85,medium
zone_5,32,0.0,0.0,1596.3,10.066882713921258,16.59,99.0,46.65,medium
zone_5,33,0.0,0.0,1589.9,39.71001757469245,34.33,99.0,47.06,medium
zone_5,34,0.0,0.0,1315.3,-11.487213997308213,12.79,99.0,45.7,medium
zone_5,35,0.0,0.0,1352.2,-3.586452762923348,13.4,99.0,45.04,medium
zone_5,36,0.0,0.0,1082.9,-17.537313432835816,19.37,99.0,52.45,medium
zone_5,37,0.0,0.0,1527.2,3.433796139519136,39.74,99.0,50.75,medium
zone_5,38,0.0,0.0,1433.7,3.0401034928848607,40.55,99.0,46.96,medium
zone_5,39,0.0,0.0,1107.7,-30.60828165131867,26.51,99.0,44.99,medium
zone_5,40,0.0,0.0,1603.3,0.8428203031637124,31.41,99.0,47.53,medium
zone_5,41,0.0,0.0,1209.3,-8.058997947236373,31.18,99.0,45.3,medium
zone_5,42,0.0,0.0,1380.9,2.1224670906670644,40.15,99.0,44.37,medium
zone_5,43,0.0,0.0,1372.9,26.7799427463293,26.56,99.0,48.37,medium
zone_5,44,0.0,0.0,1415.6,-7.307490832896814,32.12,99.0,43.24,medium
zone_5,45,0.0,0.0,1411.4,-1.5554160563576729,47.16,99.0,46.01,medium
zone_5,46,0.0,0.0,1333.0,20.339442087207722,54.3,99.0,47.04,medium
zone_5,47,0.0,0.0,1525.4,-4.858728871702106,33.14,99.0,47.41,medium
zone_5,48,0.0,0.0,1167.8,-3.431737368725709,32.68,99.0,42.52,medium
zone_5,49,0.0,0.0,1340.1,-2.9545948294590616,34.03,99.0,47.84,medium
zone_5,50,0.0,0.0,1428.8,4.071673100735659,45.72,99.0,41.62,medium
zone_5,51,0.0,0.0,1431.4,1.1161345012715584,49.58,99.0,42.78,medium
zone_5,52,0.0,0.0,1236.1,-12.420291908743105,43.69,99.0,42.88,medium
zone_5,53,0.0,0.0,1426.4,7.006751687921987,28.11,99.0,41.36,medium
zone_5,54,0.0,0.0,1378.8,-9.610593942572448,31.32,99.0,49.06,medium
zone_5,55,0.0,0.0,1345.4,15.208083575954797,39.57,99.0,42.04,medium
zone_5,56,0.0,0.0,1283.2,-4.245951794642181,45.81,99.0,42.2,medium
zone_5,57,0.0,0.0,1334.2,-6.620940649496075,34.11,99.0,50.02,medium
zone_5,58,0.0,0.0,1405.7,-1.795445018862655,57.12,99.0,42.72,medium
zone_5,59,0.0,0.0,1293.0,4.603187444381531,53.58,99.0,44.52,medium
zone_5,60,0.0,0.0,2065.8,44.82613572630398,46.65,99.0,43.64,medium
zone_5,61,0.0,0.0,1412.3,2.429648970118944,27.1,99.0,48.83,medium
zone_5,62,0.0,0.0,1403.9,4.34814924929389,28.11,99.0,48.87,medium
zone_5,63,0.0,0.0,1589.4,23.862219451371576,28.38,99.0,49.58,medium
zone_5,64,0.0,0.0,2208.6,65.53740068955179,38.62,99.0,50.9,medium
zone_5,65,0.0,0.0,1401.4,-0.30589741765668027,39.12,99.0,45.29,medium
zone_5,66,0.0,0.0,1473.3,13.944315545243615,45.09,99.0,43.74,medium
zone_5,67,0.0,0.0,1248.3,-39.57304676154517,24.61,99.0,42.39,medium
zone_5,68,0.0,0.0,1448.6,2.5702754372300474,32.14,99.0,50.31,medium
zone_5,69,0.0,0.0,1747.3,24.46043165467625,34.48,99.0,49.53,medium
zone_5,70,0.0,0.0,1446.4,-8.997105826097899,36.56,99.0,42.23,medium
zone_5,71,0.0,0.0,1415.1,-35.92773702798153,25.07,99.0,45.75,medium
zone_5,72,0.0,0.0,1413.3,0.8491508491508393,39.93,99.0,43.85,medium
zone_5,73,0.0,0.0,1300.7,-11.7151971764067,19.64,99.0,41.73,medium
zone_5,74,0.0,0.0,1447.5,15.957702475366503,22.87,99.0,47.52,medium
zone_5,75,0.0,0.0,1318.1,-9.008698053292836,15.03,99.0,45.13,medium
zone_5,76,0.0,0.0,1391.2,-20.38001488010072,28.6,99.0,41.36,medium
zone_5,77,0.0,0.0,1429.0,-1.202986725663723,24.55,99.0,39.74,low
zone_5,78,0.0,0.0,1235.0,-12.727015758603628,23.8,99.0,39.49,low
zone_5,79,0.0,0.0,1295.6,-8.328026604401051,5.65,99.0,46.44,medium
zone_5,80,0.0,0.0,1363.9,4.858922118859079,5.39,99.0,47.9,medium
zone_5,81,0.0,0.0,1509.4,4.276338514680489,12.14,99.0,43.9,medium
zone_5,82,0.0,0.0,1326.0,0.5993475457097407,21.57,99.0,48.65,medium
zone_5,83,0.0,0.0,1438.6,3.4071305347900998,20.39,99.0,46.1,medium
zone_5,84,0.0,0.0,1396.3,-2.288313505948219,22.55,99.0,48.2,medium
zone_5,85,0.0,0.0,1379.9,11.732793522267214,2.75,99.0,48.24,medium
zone_5,86,0.0,0.0,1554.3,19.96758258721828,5.45,99.0,46.0,medium
zone_5,87,0.0,0.0,1469.1,7.713175452745788,16.85,99.0,47.5,medium
zone_5,88,0.0,0.0,1415.5,-6.221014972836895,9.24,99.0,42.44,medium
zone_5,89,0.0,0.0,1407.4,6.138763197586734,13.29,99.0,49.53,medium
zone_6,0,59.39,0.0,550.2,0.0,30.97,99.0,14.53,low
zone_6,1,56.3,0.0,583.4,0.0,34.07,99.0,23.34,low
zone_6,2,52.54,0.0,550.7,0.0,46.57,99.0,20.0,low
zone_6,3,52.06,0.0,470.0,0.0,45.45,99.0,25.82,low
zone_6,4,50.57,0.0,624.5,0.0,33.06,99.0,17.75,low
zone_6,5,48.82,0.0,519.0,0.0,33.93,99.0,20.32,low
zone_6,6,46.42,0.0,593.6,0.0,32.1,99.0,25.63,low
zone_6,7,44.24,-2.164285714285714,658.8,19.73827699018537,40.67,20.440924092409247,36.37,low
zone_6,8,42.9,-1.9142857142857141,597.4,2.399725745629071,39.56,22.410447761194035,37.29,low
zone_6,9,39.98,-1.7942857142857147,571.8,3.8314871981114775,33.64,22.281847133757953,31.89,low
zone_6,10,38.81,-1.8928571428571428,600.5,27.76595744680851,43.39,20.503396226415095,41.28,medium
zone_6,11,36.96,-1.9442857142857142,578.3,-7.397918334667741,40.79,19.00955180014695,32.07,low
zone_6,12,34.26,-2.0800000000000005,563.9,8.651252408477838,32.8,16.47115384615384,39.7,low
zone_6,13,32.78,-1.9485714285714286,587.6,-1.0107816711590296,29.75,16.822580645161292,31.38,low
zone_6,14,30.82,-1.9171428571428575,600.9,-8.788706739526408,44.24,16.076005961251862,37.6,low
zone_6,15,28.6,-2.0428571428571423,524.0,-12.286575159022426,34.02,14.000000000000007,27.87,low
zone_6,16,25.71,-2.038571428571428,443.2,-22.490381252186076,25.87,12.611772950245273,34.54,low
zone_6,17,23.42,-2.198571428571429,563.0,-6.244796003330558,28.83,10.652371669915528,41.96,medium
zone_6,18,20.65,-2.3300000000000005,566.9,-1.9712951755144352,16.09,8.862660944206008,37.95,low
zone_6,19,18.42,-2.2628571428571425,498.7,-11.562333747118283,12.86,8.140151515151517,46.13,medium
zone_6,20,17.94,-2.12,521.8,-11.198093941456785,21.7,8.462264150943396,46.85,medium
zone_6,21,14.01,-2.4014285714285717,562.2,-6.440339490763843,17.35,5.83402736466389,44.21,medium
zone_6,22,12.14,-2.3514285714285714,516.9,-1.354961832061073,17.37,5.162818955042528,43.06,medium
zone_6,23,10.79,-2.1314285714285717,524.6,18.366425992779792,25.01,5.062332439678284,45.28,medium
zone_6,24,9.48,-1.9914285714285715,533.2,-5.293072824156297,25.54,4.760401721664276,42.38,medium
zone_6,25,4.51,-2.3057142857142856,587.8,3.686717234080081,31.06,1.956009913258984,48.55,medium
zone_6,26,1.59,-2.4042857142857144,571.4,14.577902546621214,0.27,0.661319073083779,55.15,medium
zone_6,27,0.0,-2.562857142857143,571.7,9.56305097738599,22.79,0.0,51.62,medium
zone_6,28,0.0,-2.0014285714285713,692.8,23.23016720028458,6.2,0.0,60.95,medium
zone_6,29,0.0,-1.7342857142857144,492.9,-4.643064422518862,19.2,0.0,47.75,medium
zone_6,30,0.0,-1.5414285714285714,536.0,2.1730842546702203,15.94,0.0,56.24,medium
zone_6,31,0.0,-1.3542857142857143,568.4,6.601650412603137,11.0,0.0,46.9,medium
zone_6,32,0.0,-0.6442857142857142,831.6,41.476692752636964,17.41,0.0,50.9,medium
zone_6,33,0.0,-0.22714285714285715,527.2,-7.735386769338455,20.28,0.0,51.47,medium
zone_6,34,0.0,0.0,501.6,-12.261675704040584,8.46,99.0,52.11,medium
zone_6,35,0.0,0.0,479.7,-30.75923787528868,17.66,99.0,44.8,medium
zone_6,36,0.0,0.0,590.4,19.780888618381013,14.7,99.0,50.24,medium
zone_6,37,0.0,0.0,566.3,5.652985074626858,14.29,99.0,48.91,medium
zone_6,38,0.0,0.0,614.4,8.092892329345531,11.51,99.0,45.54,medium
zone_6,39,0.0,0.0,522.3,-37.1933621933622,0.0,99.0,51.06,medium
zone_6,40,0.0,0.0,614.3,16.521244309559922,11.41,99.0,55.67,medium
zone_6,41,0.0,0.0,511.6,1.993620414673046,8.03,99.0,49.64,medium
zone_6,42,0.0,0.0,518.6,8.109234938503239,6.95,99.0,50.52,medium
zone_6,43,0.0,0.0,551.7,-6.554878048780477,5.16,99.0,50.67,medium
zone_6,44,0.0,0.0,567.3,0.1765848490199541,0.0,99.0,42.77,medium
zone_6,45,0.0,0.0,505.6,-17.708333333333325,5.1,99.0,49.83,medium
zone_6,46,0.0,0.0,581.4,11.315336013785187,12.46,99.0,43.72,medium
zone_6,47,0.0,0.0,528.7,-13.93455966140321,8.98,99.0,45.16,medium
zone_6,48,0.0,0.0,536.1,4.788897576231431,0.11,99.0,57.52,medium
zone_6,49,0.0,0.0,511.9,-1.2919398380254619,0.0,99.0,47.59,medium
zone_6,50,0.0,0.0,584.0,5.854631140112372,1.13,99.0,45.85,medium
zone_6,51,0.0,0.0,557.8,-1.674598977613256,0.0,99.0,53.21,medium
zone_6,52,0.0,0.0,604.0,19.46202531645569,7.66,99.0,45.06,medium
zone_6,53,0.0,0.0,479.6,-17.5094599243206,0.0,99.0,46.81,medium
zone_6,54,0.0,0.0,658.5,24.55078494420275,10.13,99.0,53.85,medium
zone_6,55,0.0,0.0,574.7,7.200149225890697,0.0,99.0,49.2,medium
zone_6,56,0.0,0.0,585.8,14.43641336198476,20.9,99.0,40.71,medium
zone_6,57,0.0,0.0,628.7,7.654109589041104,0.0,99.0,51.24,medium
zone_6,58,0.0,0.0,602.0,7.923987092147732,8.84,99.0,46.43,medium
zone_6,59,0.0,0.0,696.7,15.347682119205306,14.42,99.0,53.95,medium
zone_6,60,0.0,0.0,619.4,29.14929107589657,17.19,99.0,45.86,medium
zone_6,61,0.0,0.0,525.5,-20.197418375094912,6.35,99.0,52.04,medium
zone_6,62,0.0,0.0,621.0,8.056377240299279,5.09,99.0,55.58,medium
zone_6,63,0.0,0.0,557.7,-4.796858996244437,12.64,99.0,43.68,medium
zone_6,64,0.0,0.0,495.1,-21.25019882296803,4.08,99.0,47.34,medium
zone_6,65,0.0,0.0,629.9,4.634551495016607,4.24,99.0,49.92,medium
zone_6,66,0.0,0.0,604.1,-13.291230084684946,19.35,99.0,42.85,medium
zone_6,67,0.0,0.0,524.5,-15.321278656764608,33.87,99.0,46.08,medium
zone_6,68,0.0,0.0,557.9,6.165556612749758,22.32,99.0,45.39,medium
zone_6,69,0.0,0.0,587.6,-5.378421900161027,22.15,99.0,44.96,medium
zone_6,70,0.0,0.0,518.1,-7.100591715976334,38.09,99.0,45.2,medium
zone_6,71,0.0,0.0,571.7,15.47162189456676,28.04,99.0,46.45,medium
zone_6,72,0.0,0.0,684.3,8.636291474837272,28.19,99.0,46.39,medium
zone_6,73,0.0,0.0,623.5,3.2113888429068,15.39,99.0,44.55,medium
zone_6,74,0.0,0.0,563.2,7.378455672068646,17.32,99.0,44.74,medium
zone_6,75,0.0,0.0,557.4,-0.08962179602079226,26.42,99.0,44.96,medium
zone_6,76,0.0,0.0,784.2,33.45813478556842,34.71,99.0,46.83,medium
zone_6,77,0.0,0.0,578.2,11.60007720517275,34.06,99.0,43.94,medium
zone_6,78,0.0,0.0,628.3,9.900297358754575,30.61,99.0,46.89,medium
zone_6,79,0.0,0.0,597.2,-12.728335525354364,26.47,99.0,38.16,low
zone_6,80,0.0,0.0,635.4,1.9085805934242146,29.34,99.0,42.27,medium
zone_6,81,0.0,0.0,594.1,5.486505681818177,20.39,99.0,45.36,medium
zone_6,82,0.0,0.0,1059.7,90.11481880157878,28.99,99.0,45.45,medium
zone_6,83,0.0,0.0,556.5,-29.035960214231064,31.51,99.0,51.52,medium
zone_6,84,0.0,0.0,579.2,0.17295053614666203,42.16,99.0,45.09,medium
zone_6,85,0.0,0.0,607.5,-3.310520452013362,40.18,99.0,45.71,medium
zone_6,86,0.0,0.0,614.8,2.947086403214988,41.42,99.0,43.24,medium
zone_6,87,0.0,0.0,582.5,-8.32546427447277,22.33,99.0,45.86,medium
zone_6,88,0.0,0.0,978.1,64.6355832351456,27.97,99.0,44.13,medium
zone_6,89,0.0,0.0,598.2,-43.55006133811456,34.88,99.0,44.32,medium
zone_7,0,39.84,0.0,2772.5,0.0,32.0,99.0,23.32,low
zone_7,1,31.93,0.0,2800.0,0.0,39.18,99.0,29.52,low
zone_7,2,25.47,0.0,3081.7,0.0,35.78,99.0,23.3,low
zone_7,3,17.0,0.0,3038.8,0.0,35.08,99.0,32.84,low
zone_7,4,7.93,0.0,3015.2,0.0,35.1,99.0,47.29,medium
zone_7,5,1.44,0.0,2782.2,0.0,53.87,99.0,47.67,medium
zone_7,6,0.0,0.0,2750.4,0.0,35.11,99.0,50.28,medium
zone_7,7,0.0,-5.691428571428572,2841.7,2.4959422903516617,50.44,0.0,60.7,medium
zone_7,8,0.0,-4.561428571428571,2955.8,5.564285714285721,28.48,0.0,58.21,medium
zone_7,9,0.0,-3.6385714285714283,2562.9,-16.83486387383586,19.26,0.0,53.57,medium
zone_7,10,0.0,-2.4285714285714284,2555.0,-15.920758194023962,39.15,0.0,46.92,medium
zone_7,11,0.0,-1.1328571428571428,2893.5,-4.036216503051201,45.88,0.0,52.42,medium
zone_7,12,0.0,-0.2057142857142857,2533.6,-8.935374883185965,21.94,0.0,46.74,medium
zone_7,13,0.0,0.0,2889.2,5.046538685282131,20.24,99.0,56.45,medium
zone_7,14,0.0,0.0,2835.0,-0.23577436041805322,23.57,99.0,44.31,medium
zone_7,15,0.0,0.0,2503.2,-15.312267406455115,18.8,99.0,54.24,medium
zone_7,16,0.0,0.0,3226.7,25.900347262866276,16.46,99.0,47.55,medium
zone_7,17,0.0,0.0,2770.2,8.422700587084142,14.06,99.0,52.76,medium
zone_7,18,0.0,0.0,2484.4,-14.138586486953514,16.72,99.0,53.38,medium
zone_7,19,0.0,0.0,2767.2,9.220082096621406,5.93,99.0,44.35,medium
zone_7,20,0.0,0.0,2750.9,-4.786792191610125,25.18,99.0,43.64,medium
zone_7,21,0.0,0.0,2501.3,-11.770723104056431,27.66,99.0,41.15,medium
zone_7,22,0.0,0.0,3070.5,22.66299137104507,22.9,99.0,42.29,medium
zone_7,23,0.0,0.0,3156.6,-2.1724982179936134,19.38,99.0,48.94,medium
zone_7,24,0.0,0.0,3101.6,11.963035159916256,23.21,99.0,45.75,medium
zone_7,25,0.0,0.0,2658.2,6.9956528739333335,16.02,99.0,47.31,medium
zone_7,26,0.0,0.0,2650.8,-4.206418039895911,0.0,99.0,50.82,medium
zone_7,27,0.0,0.0,2939.1,6.84139736086371,24.65,99.0,38.62,low
zone_7,28,0.0,0.0,2682.8,7.256226762083716,4.4,99.0,53.65,medium
zone_7,29,0.0,0.0,2671.4,-12.997883080931441,25.23,99.0,44.18,medium
zone_7,30,0.0,0.0,2896.2,-8.249382246721158,16.74,99.0,48.72,medium
zone_7,31,0.0,0.0,2568.5,-17.18790301779726,4.52,99.0,50.54,medium
zone_7,32,0.0,0.0,2753.5,3.585132796629305,0.22,99.0,54.27,medium
zone_7,33,0.0,0.0,2675.7,0.9393390674513216,5.59,99.0,47.57,medium
zone_7,34,0.0,0.0,3145.2,7.01235071960804,24.59,99.0,37.58,low
zone_7,35,0.0,0.0,2904.0,8.245117041896519,15.2,99.0,47.5,medium
zone_7,36,0.0,0.0,3163.0,18.402335853859395,4.22,99.0,50.0,medium
zone_7,37,0.0,0.0,2516.0,-13.127546440162966,7.35,99.0,43.58,medium
zone_7,38,0.0,0.0,2784.2,8.397897605606378,8.94,99.0,48.62,medium
zone_7,39,0.0,0.0,2658.7,-3.4428908661703352,8.1,99.0,46.18,medium
zone_7,40,0.0,0.0,4411.2,64.8615315618343,1.52,99.0,46.8,medium
zone_7,41,0.0,0.0,4018.8,27.77565814574591,1.23,99.0,52.8,medium
zone_7,42,0.0,0.0,2951.5,1.6356749311294765,0.0,99.0,46.44,medium
zone_7,43,0.0,0.0,5183.1,63.866582358520404,7.82,99.0,49.79,medium
zone_7,44,0.0,0.0,2916.1,15.90222575516693,3.47,99.0,47.29,medium
zone_7,45,0.0,0.0,2786.8,0.09338409597013016,0.25,99.0,53.52,medium
zone_7,46,0.0,0.0,2713.7,2.068680182043856,0.0,99.0,48.56,medium
zone_7,47,0.0,0.0,2738.6,-37.917120058034094,2.88,99.0,48.57,medium
zone_7,48,0.0,0.0,2992.7,-25.532497262864545,0.0,99.0,46.84,medium
zone_7,49,0.0,0.0,2423.9,-17.875656445874977,7.27,99.0,49.58,medium
zone_7,50,0.0,0.0,2860.9,-44.803303042580694,7.8,99.0,53.06,medium
zone_7,51,0.0,0.0,3110.5,6.666438050821307,0.0,99.0,51.59,medium
zone_7,52,0.0,0.0,2945.9,5.709056982919474,0.0,99.0,51.69,medium
zone_7,53,0.0,0.0,2656.7,-2.100453255702546,0.0,99.0,51.02,medium
zone_7,54,0.0,0.0,2802.4,2.3296574892280795,11.74,99.0,41.81,medium
zone_7,55,0.0,0.0,2649.3,-11.474588164533687,14.7,99.0,43.33,medium
zone_7,56,0.0,0.0,2867.9,18.31758735921449,18.5,99.0,46.66,medium
zone_7,57,0.0,0.0,2736.4,-4.351777412702297,10.64,99.0,44.42,medium
zone_7,58,0.0,0.0,3398.2,9.249316830091619,8.42,99.0,43.89,medium
zone_7,59,0.0,0.0,2903.9,-1.425710309243355,5.91,99.0,40.4,medium
zone_7,60,0.0,0.0,2942.7,10.765235066059397,0.85,99.0,43.76,medium
zone_7,61,0.0,0.0,2801.1,-0.046388809591784964,4.4,99.0,47.05,medium
zone_7,62,0.0,0.0,2580.5,-2.596912391952598,7.79,99.0,47.39,medium
zone_7,63,0.0,0.0,4572.4,59.43373199902366,8.67,99.0,47.95,medium
zone_7,64,0.0,0.0,2739.3,0.1059786580909257,19.37,99.0,46.6,medium
zone_7,65,0.0,0.0,2595.8,-23.612500735683586,22.02,99.0,44.22,medium
zone_7,66,0.0,0.0,2894.2,-0.3340335410999095,2.33,99.0,52.68,medium
zone_7,67,0.0,0.0,2764.2,-6.065857885615252,31.03,99.0,44.35,medium
zone_7,68,0.0,0.0,2890.2,3.1808932205205065,21.44,99.0,49.0,medium
zone_7,69,0.0,0.0,3095.4,19.953497384227866,33.46,99.0,47.01,medium
zone_7,70,0.0,0.0,3560.9,-22.121861604409055,28.0,99.0,39.63,low
zone_7,71,0.0,0.0,2671.4,-2.4787354433614457,40.48,99.0,44.64,medium
zone_7,72,0.0,0.0,3099.9,19.419832036366433,37.34,99.0,41.22,medium
zone_7,73,0.0,0.0,2829.4,-2.2389606799806416,32.37,99.0,44.57,medium
zone_7,74,0.0,0.0,2872.5,3.9179509442153315,22.36,99.0,43.17,medium
zone_7,75,0.0,0.0,2761.9,-4.439139159919719,41.19,99.0,46.53,medium
zone_7,76,0.0,0.0,2430.0,-21.49641403372747,38.36,99.0,39.63,low
zone_7,77,0.0,0.0,2716.9,-23.701873121963548,40.45,99.0,45.06,medium
zone_7,78,0.0,0.0,3083.8,15.43759826308303,35.18,99.0,48.22,medium
zone_7,79,0.0,0.0,2911.2,-6.087293138488347,48.07,99.0,48.63,medium
zone_7,80,0.0,0.0,3140.3,10.988195377111758,26.46,99.0,43.03,medium
zone_7,81,0.0,0.0,2661.1,-7.359442993907749,48.41,99.0,45.07,medium
zone_7,82,0.0,0.0,2626.9,-4.8879394619645895,22.95,99.0,46.58,medium
zone_7,83,0.0,0.0,4598.6,89.24279835390948,30.86,99.0,54.94,medium
zone_7,84,0.0,0.0,2822.4,3.8831020648533254,36.74,99.0,39.31,low
zone_7,85,0.0,0.0,2830.9,-8.200920941695314,39.7,99.0,41.36,medium
zone_7,86,0.0,0.0,2960.7,1.7003297609233308,37.02,99.0,56.32,medium
zone_7,87,0.0,0.0,2484.6,-20.88017068432953,38.51,99.0,43.91,medium
zone_7,88,0.0,0.0,2950.7,10.882717673142682,41.67,99.0,38.09,low
zone_7,89,0.0,0.0,2952.7,12.402451558871663,46.16,99.0,43.41,medium
zone_8,0,58.68,0.0,1272.6,0.0,20.81,99.0,8.62,low
zone_8,1,56.42,0.0,703.0,0.0,21.87,99.0,21.55,low
zone_8,2,55.34,0.0,751.6,0.0,28.98,99.0,23.46,low
zone_8,3,53.7,0.0,737.2,0.0,18.02,99.0,18.63,low
zone_8,4,53.75,0.0,819.7,0.0,18.62,99.0,20.3,low
zone_8,5,51.36,0.0,637.7,0.0,25.47,99.0,26.13,low
zone_8,6,49.27,0.0,793.4,0.0,32.77,99.0,15.83,low
zone_8,7,48.65,-1.432857142857143,811.9,-36.2014772905862,13.71,33.9531405782652,23.36,low
zone_8,8,46.47,-1.421428571428572,716.9,1.9772403982930267,6.16,32.692462311557776,29.71,low
zone_8,9,46.43,-1.2728571428571434,695.7,-7.437466737626394,5.47,36.4769921436588,27.22,low
zone_8,10,42.92,-1.5400000000000003,852.7,15.667390124796526,11.76,27.87012987012987,31.49,low
zone_8,11,40.52,-1.8899999999999995,765.7,-6.58777601561547,22.73,21.439153439153447,27.31,low
zone_8,12,39.75,-1.6585714285714286,793.4,24.415869531127477,20.11,23.96640826873385,34.77,low
zone_8,13,36.73,-1.7914285714285723,731.0,-7.864885303755985,0.0,20.503189792663466,35.95,low
zone_8,14,35.62,-1.8614285714285717,681.6,-16.04877447961571,6.7,19.13584036838066,38.62,low
zone_8,15,32.4,-2.0100000000000002,1483.6,106.9465755335472,22.56,16.119402985074625,40.89,medium
zone_8,16,30.89,-2.2199999999999998,771.8,10.93862296967082,0.0,13.914414414414415,41.73,medium
zone_8,17,27.64,-2.182857142857143,860.8,0.949923771549186,5.8,12.662303664921467,35.19,low
zone_8,18,25.14,-2.1971428571428575,810.6,5.863915371555436,8.17,11.442132639791936,44.12,medium
zone_8,19,24.29,-2.2085714285714286,797.7,0.541971262919091,5.97,10.998059508408796,41.18,medium
zone_8,20,22.93,-1.971428571428571,773.3,5.7865937072503355,8.01,11.631159420289855,41.93,medium
zone_8,21,21.11,-2.0728571428571425,884.7,29.797535211267608,0.0,10.184011026878014,50.26,medium
zone_8,22,19.59,-1.8299999999999998,821.0,-44.661633863575084,0.0,10.704918032786885,41.48,medium
zone_8,23,18.29,-1.8000000000000003,777.7,0.7644467478621523,4.3,10.161111111111106,49.8,medium
zone_8,24,16.45,-1.5985714285714288,883.1,2.5906133828996363,0.0,10.290437890974081,51.13,medium
zone_8,25,13.27,-1.695714285714286,744.5,-8.154453491241059,0.0,7.8256107834877815,49.88,medium
zone_8,26,12.67,-1.66,693.1,-13.112699009652754,10.69,7.6325301204819285,41.84,medium
zone_8,27,12.17,-1.5371428571428571,717.3,-7.241691452217768,0.0,7.917286245353161,38.22,low
zone_8,28,10.08,-1.5757142857142856,779.7,-11.86842997626314,0.0,6.397098821396193,52.32,medium
zone_8,29,9.41,-1.4542857142857142,708.7,-13.678440925700361,0.0,6.470530451866406,48.45,medium
zone_8,30,8.49,-1.4,759.5,-2.340234023402346,0.0,6.064285714285715,45.3,medium
zone_8,31,5.47,-1.5685714285714287,885.2,0.23779866379798695,5.29,3.487249544626594,54.13,medium
zone_8,32,1.97,-1.614285714285714,705.6,-5.22498321020819,5.82,1.220353982300885,47.6,medium
zone_8,33,1.27,-1.6285714285714286,809.1,16.736401673640167,0.0,0.7798245614035088,51.41,medium
zone_8,34,0.04,-1.7328571428571429,723.4,0.8504112644639653,5.65,0.023083264633140973,54.39,medium
zone_8,35,0.0,-1.44,874.6,12.171347954341408,19.49,0.0,46.14,medium
zone_8,36,0.0,-1.3442857142857143,1049.7,48.11626922534217,11.15,0.0,53.07,medium
zone_8,37,0.0,-1.2128571428571429,813.9,7.1626069782751784,8.25,0.0,55.43,medium
zone_8,38,0.0,-0.7814285714285714,793.4,-10.37053773158609,20.84,0.0,48.9,medium
zone_8,39,0.0,-0.2814285714285714,744.5,5.5130385487528315,0.0,0.0,54.62,medium
